TCGA-3C-AALI	TCGA-A1-A0SO	TCGA-A2-A04P	TCGA-A2-A04Q	TCGA-A2-A04T	TCGA-A2-A04U	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D2	TCGA-A2-A0ST	TCGA-A2-A0SX	TCGA-A2-A0T0	TCGA-A2-A0T2	TCGA-A2-A0YE	TCGA-A2-A0YJ	TCGA-A2-A0YM	TCGA-A2-A1G1	TCGA-A2-A25F	TCGA-A2-A3XT	TCGA-A2-A3XU	TCGA-A2-A3XX	TCGA-A2-A4S1	TCGA-A7-A0CE	TCGA-A7-A0DA	TCGA-A7-A13D	TCGA-A7-A13E	TCGA-A7-A26F	TCGA-A7-A26G	TCGA-A7-A26I	TCGA-A7-A4SD	TCGA-A7-A4SE	TCGA-A7-A5ZV	TCGA-A7-A6VV	TCGA-A8-A07O	TCGA-AC-A2BK	TCGA-AC-A62X	TCGA-AC-A6IW	TCGA-AC-A8OQ	TCGA-AN-A04D	TCGA-AN-A0AL	TCGA-AN-A0AR	TCGA-AN-A0AT	TCGA-AN-A0FJ	TCGA-AN-A0FL	TCGA-AN-A0FX	TCGA-AN-A0XU	TCGA-AO-A0J6	TCGA-AO-A124	TCGA-AO-A128	TCGA-AO-A129	TCGA-AO-A12F	TCGA-AO-A1KR	TCGA-AR-A0TP	TCGA-AR-A0TS	TCGA-AR-A0U0	TCGA-AR-A0U4	TCGA-AR-A1AH	TCGA-AR-A1AI	TCGA-AR-A1AJ	TCGA-AR-A1AQ	TCGA-AR-A1AY	TCGA-AR-A24Q	TCGA-AR-A251	TCGA-AR-A256	TCGA-AR-A5QQ	TCGA-B6-A0I2	TCGA-B6-A0IJ	TCGA-B6-A0IQ	TCGA-B6-A0RT	TCGA-B6-A0RU	TCGA-B6-A0WX	TCGA-B6-A0X1	TCGA-BH-A0AV	TCGA-BH-A0B3	TCGA-BH-A0B9	TCGA-BH-A0BW	TCGA-BH-A0DL	TCGA-BH-A0E0	TCGA-BH-A0E6	TCGA-BH-A0RX	TCGA-BH-A18G	TCGA-BH-A18Q	TCGA-BH-A18T	TCGA-BH-A18V	TCGA-BH-A1F0	TCGA-BH-A1F6	TCGA-BH-A1FC	TCGA-C8-A12K	TCGA-C8-A12V	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A1HJ	TCGA-C8-A27B	TCGA-D8-A142	TCGA-D8-A143	TCGA-D8-A147	TCGA-D8-A1JK	TCGA-D8-A1JL	TCGA-D8-A1JM	TCGA-D8-A1XK	TCGA-D8-A1XQ	TCGA-D8-A27F	TCGA-D8-A27H	TCGA-D8-A27M	TCGA-E2-A14N	TCGA-E2-A14X	TCGA-E2-A14Y	TCGA-E2-A150	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A1AZ	TCGA-E2-A1B6	TCGA-E2-A1LG	TCGA-E2-A1LK	TCGA-E2-A1LL	TCGA-E2-A574	TCGA-E9-A1N8	TCGA-E9-A1N9	TCGA-E9-A1ND	TCGA-E9-A22G	TCGA-E9-A243	TCGA-E9-A244	TCGA-E9-A3QA	TCGA-E9-A5FL	TCGA-EW-A1P4	TCGA-EW-A1P8	TCGA-EW-A1PB	TCGA-EW-A6SB	TCGA-GM-A2DF	TCGA-GM-A3XL	TCGA-HN-A2NL	TCGA-LL-A5YP	TCGA-LL-A6FR	TCGA-LL-A8F5	TCGA-OL-A5D7	TCGA-OL-A5RW	TCGA-OL-A5S0	TCGA-OL-A66I	TCGA-OL-A6VO	TCGA-PL-A8LV	TCGA-S3-AA0Z	TCGA-S3-AA10	TCGA-S3-AA15
KIT	3.097087821	0.53415272	1.132276161	2.032908179	1.186849384	0.053000421	1.564305349	1.424084403	0.362640603	1.686150612	1.353424819	1.509457991	0.097727745	0.239208152	0.103505361	0.709397641	0.323950809	-0.212109363	0.040913251	1.991812158	2.533747978	0.278310159	2.675584876	1.325007788	-0.239644845	2.589118495	-0.283025292	0.1813255	-0.322608487	-0.023558239	0.294692416	-0.317370707	1.414596207	0.064326117	1.328274763	0.608551008	2.191871784	-1.869908238	2.445431458	0.67705653	3.136021674	0.798592027	-0.013691099	1.876165606	-0.15631367	2.545762825	-0.423720271	0.612860604	-0.157617918	1.140235409	1.107781923	0.173788902	2.654354314	0.078754001	-0.323835033	0.545095817	0.149210585	1.110616719	1.386172178	0.36743063	-0.539214134	0.309126761	-0.415821383	1.455414218	-0.61750966	0.329903884	0.330992545	1.642223045	0.638338328	0.889403406	0.400766953	0.105021975	0.05277561	-0.047630216	3.069894771	-0.164097921	0.238361446	-0.40297503	0.086716062	1.114069531	1.425174811	1.412026957	0.468349598	0.442779002	1.52180109	0.379788985	0.211697116	1.251392243	0.118800417	0.169082305	1.239844766	1.272300912	0.580267494	-0.010243131	-0.559963828	0.307096057	-0.619202865	0.292478648	0.749787115	-0.292495677	1.852555411	0.578156639	-0.233535249	0.278766871	0.720042492	1.101005837	-0.009768822	0.046679005	-0.520761772	-0.523675892	0.2608229	0.512610522	-0.170542072	-0.587002623	0.149612565	-0.013867162	0.732133342	0.167214204	0.19623979	0.520373458	1.191223144	1.163392311	1.413625665	-0.342691427	1.129588126	1.948521735	0.694785198	1.91267914	-0.070873578	0.147850471	0.973492095	1.162576375	0.543731839	0.186140155	0.639184658	0.869923032	0.399630361	1.298070118	1.519744472	3.503464514	8.303069983	1.970235512	2.276563559
LCK	-0.230648343	0.527819796	0.398428546	0.966525317	0.280966066	-0.122848808	0.220457171	0.655377283	0.428789608	1.449551353	1.314635931	0.096099672	0.408222145	-0.325542936	0.393118878	0.657402317	1.326034948	0.338261836	0.966919097	-0.001694841	0.202544241	0.390699461	-0.142245989	0.173266391	0.120225057	0.270113528	-0.166919099	1.489193715	-0.336033211	0.466805673	0.632574274	-0.254639696	1.344812503	0.306303651	-0.295133689	0.036405431	1.820654785	2.220676738	-0.059021311	0.920841297	-0.399280247	0.354660017	-0.062817887	0.126346918	-0.213428638	0.286762431	1.085383231	0.284336504	2.224482904	0.638250968	-0.556851718	0.293410997	0.506152707	2.005914191	0.953874006	0.693063074	0.002465252	1.118060435	1.258507992	0.743159413	-0.125816128	0.57074644	0.263807856	0.532674954	0.255533662	0.846031996	0.841962897	-0.162708508	1.628105074	-0.025159383	0.906461804	1.145763946	0.479571781	0.418623511	1.03264344	0.687125987	0.934261804	-0.1185434	0.487647488	0.52544227	0.330884059	0.387449745	0.674168436	0.239541462	0.849135209	0.734765253	0.650977719	1.378515846	1.562998987	0.353432735	1.192765897	-0.241225766	0.544237191	0.120040581	-0.452070461	0.548806691	0.024653434	0.591125096	-0.017898093	0.296077992	0.48165532	0.175908333	0.05061909	0.459525003	0.775160768	0.379184461	-0.121740395	0.119676359	-0.114754145	0.196687041	-0.345713282	1.618591776	0.817867056	0.422865513	0.759421635	-0.014555402	-0.460104394	-0.030240575	0.844286234	-0.302314765	1.218955295	-0.04439256	1.776081224	0.587414412	1.266643369	0.350594008	1.357529021	0.94484954	1.049219638	0.663300338	0.641218813	0.059315746	0.24784001	0.113654276	0.947966554	1.090937392	0.741859659	1.186772337	0.626592766	0.604609428	0.465283044	1.001048718	1.164301515
MAP2K1	0.978614125	0.353134544	0.422176672	0.37823873	0.102126132	0.486403555	0.241774381	-0.444859269	1.029011576	0.732123865	0.78195864	0.136158699	0.212224342	0.589743272	0.45935724	0.320030907	1.029251379	0.84285185	0.845610185	-0.025484245	0.464495024	0.690468162	0.705513484	0.680197212	0.590266856	0.321298	0.295092914	1.291410649	0.614927956	0.721368087	0.709853953	0.875614366	1.253024286	0.653693529	-0.248403224	0.284411331	1.09908188	1.520001086	-0.325996675	0.432653056	0.113185712	0.451005808	0.407252583	0.021681278	0.640773345	0.32834711	0.464144729	0.761303266	0.672353429	-0.319440953	-0.302419044	-0.140361532	0.665520531	0.851160004	0.571477878	0.990866974	0.092304114	0.487845608	0.762251094	0.217386069	0.104248427	0.420795894	0.858368223	-0.04826074	1.020583309	0.840444427	0.263661478	-0.535720139	0.548090063	0.368734351	0.313789749	0.290225541	0.735617959	-0.004057155	0.572334516	0.844513019	1.04345645	0.466186076	0.386477189	0.544184723	-0.295822531	0.481539008	0.339972021	0.75693553	0.406161242	0.880111427	0.173132386	0.586980503	0.409534304	0.14488805	0.666152884	0.474747884	1.031084523	0.364167644	0.252177601	0.192452852	0.978531467	0.533110738	1.119891104	0.873720576	0.80979079	0.75679814	0.962473093	0.476434285	-0.206080437	0.602949164	1.198102401	0.632851004	-0.155946463	0.348352816	-0.316480659	0.185904057	0.729139753	0.828172709	0.149681819	0.678622694	0.446659709	0.07072062	0.01629119	0.205336058	0.66000515	0.495435016	0.551029439	-0.931223614	0.53931517	0.284677696	0.204564163	0.906729504	0.917627268	0.58007304	1.409149117	0.592762339	0.766299743	0.871493993	0.752534173	0.890309554	0.985677266	1.259289837	0.410617018	0.958431001	0.529502459	0.910606128	0.756818222
MAPK1	0.523710478	0.853449306	0.850321843	0.48987902	0.807192069	0.816732204	0.832780052	-0.137728475	0.930254013	-0.126833601	0.953577245	1.116951028	0.567097871	0.672813047	0.749514059	0.882520431	0.832223828	0.902356321	0.606237962	-0.052126237	0.508774437	0.86621626	0.335898737	0.52959912	0.42413142	0.372498873	0.487788299	1.246945844	0.985417824	0.580769852	0.571997674	1.121247158	1.579992886	-0.121202144	0.209456494	0.836229863	1.321498051	1.347776393	0.666732299	1.151203659	0.77144195	0.668680714	0.771238323	0.820078624	0.541035467	0.637246911	0.826506736	0.51506415	1.548857156	1.205686987	0.96819699	0.663461138	1.292755906	0.933854165	0.833281892	-1.203032804	0.464831246	0.67739793	0.168754824	0.594688181	0.673766441	0.951665227	0.957248048	0.654187997	1.011112673	0.35285078	0.749635969	0.682474569	0.888452099	0.78708988	1.042159541	0.861457864	0.625618588	0.659615706	0.778845854	0.84423165	0.949084055	0.74181207	0.874467132	-0.230591848	1.125083854	0.916372258	0.345382731	1.070836587	0.851144028	0.849321981	0.399428248	0.713312443	0.951454447	-1.679656593	0.524323848	0.55971202	-0.805803432	1.092521	0.414315653	0.824674613	1.012582286	0.705331756	0.446830731	-0.930777336	0.64464051	0.153809251	1.275525269	0.940471342	0.943669991	0.686955718	0.64593593	1.114197782	0.869039058	1.075624099	0.462008677	1.191114788	0.569309367	0.637708	0.944464354	0.540567612	0.119289265	0.694526337	0.78294625	0.586103717	0.789948594	1.026814788	1.088663011	1.31882974	0.925478253	0.521614643	1.043811673	0.752671616	0.933900176	0.951847928	0.644996985	0.998579636	0.997542729	0.9709352	0.769686545	1.137031097	1.240653503	0.902956732	1.131328922	1.139848085	0.674402785	1.462888049	0.55753321
MAPK14	-0.354350505	-0.021147347	-0.018727191	0.008509465	0.25664795	0.087850195	-0.006572601	0.130863522	0.264066828	0.48661612	0.313167699	0.049897407	0.021094405	0.33822328	0.02209856	0.402256852	0.249318702	0.263362107	0.370832752	-0.003888007	-0.109954353	0.03808754	-0.122890696	0.205767783	-0.440215995	-0.571654055	-0.14234561	0.446883664	0.117744188	0.052197888	0.156149823	-0.115277863	0.671891243	0.398319126	0.457474056	0.580291492	0.459039647	0.833461721	0.045846233	-0.296779437	-0.161704945	0.154446075	0.053178456	0.11731564	-0.037279584	-0.450139086	0.07227491	0.199246046	0.65020071	-0.062047147	0.096103846	-0.058874713	-0.044662718	0.138740767	0.307407166	0.388620992	0.427913752	0.111706487	0.597975079	-0.069618998	0.126076381	0.18388996	0.272523142	0.139142959	0.448569466	0.136853678	0.357512432	-0.055761939	0.375139685	0.035756924	0.363043784	0.251466638	0.199218512	0.248101321	0.036494514	0.079943906	0.252556744	0.07828288	0.520132236	0.026789786	0.288626303	0.092413461	0.1892422	0.088307882	0.209303962	0.131607619	0.233220352	0.353583894	0.362462681	0.523100197	0.32009502	0.036103769	0.256120403	0.448692993	-0.048674299	0.22575042	-0.050274067	0.0487499	0.039933223	-0.636489993	0.176078555	0.182743757	0.327538162	-0.042043292	0.180775859	0.156592765	-0.027814653	0.061125683	0.042210154	0.186369989	-0.269658809	0.22865844	-0.281135668	-0.026104986	0.216715836	-0.023428608	-0.163396749	0.116336841	0.291628584	0.061312296	0.357370692	0.026275674	0.409385685	0.334312277	0.459651566	0.076847268	0.129423689	0.805878231	0.401761404	0.117391354	0.200008516	0.209264977	0.080312872	0.008215058	0.571872747	0.291283267	0.128430616	0.13314165	0.238142578	0.455357259	0.221334024	0.426627657	0.65572489
MAPK9	-0.146478494	0.490097781	0.517447498	0.101833429	0.481364	0.056757953	-0.104698594	-0.09871807	0.202575249	0.227706743	0.300777786	-0.067265951	-0.21658127	0.396081336	-0.225593885	-0.020336006	0.381074412	0.593178516	0.474078681	0.384291654	0.16033352	0.29502481	-0.216559793	0.280685863	0	0.026153445	0.599976862	0.6204419	0.073464357	0.041610862	-0.200743281	0.409921639	0.240081125	-0.452402202	-0.031824792	0.14860761	0.124409645	0.016773748	0.033434743	-0.273910451	0.148897088	0.048264557	-0.037071064	-0.01853039	0.044413694	-0.105975416	0.883980729	0.142704366	0.906656781	0.522004759	-0.362271664	0.029422263	0.041897745	0.48530434	0.188044337	-0.012142757	-0.246075129	0.38091121	0.365187079	0.381678284	0.529308516	0.357519055	0.380748624	0.179052128	0.26480562	0.180147219	0.067172178	-0.565876296	0.197630212	0.184959386	0.527256706	0.467429029	0.284052928	-0.099077233	0.210376969	0.21896934	0.23315681	0.066695103	0.120353744	0.093382605	0.621363188	0.210894258	-0.110756071	0.316113465	0.427143292	0.25261301	0.665488752	0.144848864	0.019467467	-0.466216063	0.236225878	-0.112617447	-0.168600423	0.037965708	0.281472235	0.138609615	0.498769198	0.808606987	0.257577454	-0.078147165	0.386870658	0.026311066	0.376403021	0.709383827	0.234619404	0.255883536	0.209306549	0.059066408	-0.096296797	0.71624623	0.02179128	-0.102653506	0.172103552	0.066983388	0.001163649	0.130901874	-0.060782123	0.349389643	0.152660858	0.174374506	0.372562494	0.277362102	0.354050912	-0.385153349	0.365307822	0.254959098	0.284695777	0.2922951	0.477436128	0.64424935	0.255263373	0.333430173	0.067876829	0.083583314	0.33024165	0.248096373	0.288589334	0.279149665	0.122076463	-0.052568237	0.022545968	0.081712072	-1.607137723
MRE11	0.22758439	0.011191369	0.044524884	0.631431322	-0.030637156	0.173394691	0.150990346	0.290901026	0.36094117	0.16405715	0.159894785	0.057944817	0.101030773	0.116858553	0.180282141	-0.092374571	0.466279548	0.137370158	0.243306575	0.187823452	0.701850595	0.38676952	-0.016320005	0.169056282	0.354497812	-0.20416235	0.269909884	0.18254056	0.073149344	0.276972372	0.848187778	0.272036404	0.143104004	0.158217081	0.040404774	0.17612209	0.23574891	1.117857147	0.102515554	0.04645253	-0.093559096	0.058655519	0.229922105	0.179755607	0.641450831	0.110190169	0.165131474	0.15690655	0.17053568	0.013506354	0.105487519	0.15148415	-0.074452225	-0.038915739	0.153679905	0.552066456	0.244954976	-0.066460887	-0.14182364	0	-0.153902876	0.334195539	0.2676362	-0.037257546	-0.009864148	0.744459021	0.438035049	0.018656586	0.658239596	0.130976691	0.465935785	0.218737106	0.327465461	0	-0.061642569	-0.01518021	0.116030224	0.109824804	-1.042986256	0.995438938	-0.098720848	0.147988485	0.150215736	-0.160408464	-0.00458519	0.24114579	0.186221811	0.257614351	0.344607164	0.51713029	0.337689664	0.103562089	0.376605172	0.275133836	-0.024404502	0.194603755	-0.090535174	0.11797882	0.019775024	1.010290459	-0.001351963	0.209805563	0.174597662	-0.073593414	0.1423044	0.477743415	0.437558208	0.076471092	-0.090883596	0.158360786	0.188090897	0.429019679	1.059965624	0.121682106	0.472196931	0.159954603	0.150357964	0.025248515	-0.073625174	0.009823017	0.144477076	0.127893644	0.09063289	0.232643162	0.545433772	-0.156833105	0.087998489	0.54578184	0.375268478	0.101766398	0.583499656	0.103125853	0.479555913	0.449528435	0.14394592	0.040027862	0.644998024	0.240323344	-0.130140276	0.365978787	0.017140883	-0.213429597	1.764091779
MS4A1	-0.235613376	-0.152412227	-0.162890677	-0.02710782	-0.084699101	0.186990469	-0.244822446	-0.049231692	-0.286523271	0.000529419	-0.139836253	-0.325499551	-0.28595737	-0.324940796	-0.175382288	-0.107084475	0.385490764	-0.277208746	0.056384137	-0.061678045	0.144562511	0.628459131	-0.228038587	-0.302697584	0.021375638	0.039216544	-0.239513362	0.073624466	-0.279245362	-0.027633476	0.705310994	-0.001159208	-0.022566458	-0.398748849	-0.057919731	0.055302892	0.299012732	-1.738264845	-0.006857197	-0.23235742	-0.224948101	-0.362053174	-0.02337427	-0.083241728	0	-0.186593934	-0.19714818	-0.259533714	0.233311261	0.150925248	0.096007718	-0.113870462	-0.255518211	0.265754543	-0.141547732	0.080642519	-0.239929525	-0.149835466	-0.255357368	0.03043232	-0.306992182	-0.021444728	0.002736861	-0.282793437	-0.494830011	0.033998988	-0.117498484	-0.362838586	-0.043014161	-0.150057509	0.030481264	-0.13490651	-0.241790422	-0.187801657	-0.315974766	-0.171844731	-0.311672678	-0.118063001	-0.060358477	0.01057528	0.00036246	-0.290319906	-0.051798804	-0.057398148	-0.269257459	-0.033927326	-0.197956268	0.042490297	-0.193532522	-0.133416791	-0.114456776	-0.188828762	-0.072541665	-0.217486313	-0.386661209	-0.36024776	-0.238884413	-0.114148671	-0.212422809	0.399377439	-0.199094042	-0.262396427	-0.221797426	-0.151022782	-0.167603928	-0.0421391	-0.225151654	-0.357005377	-0.298928451	-0.399016493	-0.292200396	0.009526542	0.644132114	-0.149253671	0.190644741	0.110949244	-0.140652018	-0.223098662	-0.254912158	-0.172842947	-0.191416577	-0.330954744	0.087288783	-0.077165899	0.162918481	-0.31580577	-0.189071522	0.283087655	-0.110073528	-0.007276242	0.084286768	0.064944052	0.159066465	0.095693835	-0.018675948	0.23507196	0.97207491	0.66697538	0.478525465	-0.566251987	0.599303227	0.538714063	0.949195048
MSH2	0.759696241	-0.299512836	0.301013805	-1.033595844	0.362691072	0.446415654	-0.377305928	-0.693959903	-0.636623403	-0.814749691	-0.398076506	-0.249403471	-0.256431347	-0.161379685	-0.525185108	-0.48404115	-1.000801491	-0.430133896	-0.312541614	-0.409731422	-1.203020922	-1.002671358	-0.214129633	-0.938560529	-0.846996603	-0.303619755	-0.857828394	-0.77934949	-0.571608026	-0.703005009	-1.152627874	-0.670185889	-1.450362518	-0.885049389	0.092036144	-0.456102249	-1.791779507	-1.056840749	0.085966664	-0.687542823	-0.285379209	-0.387726272	-0.026136543	-0.988282221	-0.567876503	-0.191897888	-0.131445163	-0.148327592	-1.455649816	-0.869949975	0.240898031	-0.088758316	-0.186231295	-0.726525601	-0.927559778	-0.884786148	-0.295389205	-0.461654234	-0.621211505	-0.341131083	-0.920857909	-0.89122129	-1.08458692	-0.213364126	-0.63084769	-1.369568769	-0.485209201	0.375498569	-0.770129143	0.332980416	-0.854666422	-0.607449938	-0.345947052	-0.779889221	0.042153763	-0.390994367	-0.925098143	-0.271230482	-0.60532236	-1.295617083	-1.009031808	-0.09578313	-0.539483982	-0.107017384	-0.325073265	-0.479022105	0.387236393	-0.234822255	-0.320200377	-1.724579858	-0.139207405	0.391466514	-0.950486449	-0.892740321	0.556069736	0.140652639	-1.356086608	-0.091253673	-0.212239165	-1.416731519	-0.743902069	-0.696584647	-1.168140406	-0.898170568	-0.311582766	-0.733331107	-0.652706049	-0.692742782	0.27660128	-0.117428742	0.047835512	-0.528553051	-0.757021349	-0.481828208	-1.339550707	-0.336027673	0.173467854	-0.758749736	-0.803934031	0.972274294	-0.777796115	-0.773801848	-0.868847359	-0.53507106	-1.193800469	-0.102043503	-0.957214639	-0.784899087	-0.766849195	-0.15201467	-1.128854753	-0.16477239	-0.744335216	-1.578389945	-0.332058796	-0.133333704	-1.190802268	-1.225954422	-1.310040312	-1.655599908	-0.995626858	-1.496941213	-1.541626576
MSH6	2.546823629	1.452913234	1.530016761	-0.456346521	1.515397482	1.616382088	0.733586063	0.928788574	0.365501521	0.079448587	0.908582301	1.217729574	1.115906258	1.108751194	0.716798921	0.89276423	-0.48638912	0.901266136	0.908986468	0.5860311	-0.6132708	-0.623010339	0.980673942	0.260285939	0.273436663	1.684553334	0.06348703	-0.217607717	0.807519453	0.094114167	-0.466687817	0.121966057	0.80268552	0.677251098	2.281955117	0.434742236	0.327472625	-1.251640396	1.206020595	0.461733053	0.67645785	0.81069259	1.29643001	-0.281147403	0.301518769	0.850110841	1.389452623	1.446564263	-0.365187266	0.623048007	1.59615207	1.308399601	0.873008405	0.496139459	0.029497777	0.229162002	0.88439751	1.250466454	-0.020961243	1.167736955	1.154983187	0.239561693	-0.150726337	0.812970772	0.049711729	-0.805643076	0.291807861	1.771780334	-0.262369594	0.890726882	-0.188440246	0.395350179	0.956721911	-0.024320429	1.3166404	0.716693654	0.194701458	0.854859905	0.240673304	-0.906757536	0.243621225	0.840786241	0.251292023	1.77394017	0.888100666	0.423530994	1.976461479	0.732283873	0.757615379	-0.49363773	0.929642539	1.894110912	0.830874355	0.177766511	2.034218391	1.233451418	-0.189123667	1.05054187	0.690178404	-0.358026933	0.375232258	0.630306363	-0.033018061	0.298293992	0.906682549	0.061998828	0.543930886	0.380341136	1.68219556	0.79600326	1.068287596	-0.373656576	-0.633105164	0.395932488	-0.464468307	0.518022284	1.418033669	0.568815398	0.407807214	2.670334128	0.29184333	0.313142363	0	-0.04298321	-0.454166138	1.140505521	0.554205002	0.451804801	0.221815332	1.118810679	-0.223092112	0.70245451	-0.062126903	1.740508257	0.608243097	1.203481359	-0.539369775	-1.114341029	1.106121131	-0.837076149	1.276441595	1.15808706	-1.462540996
MTOR	0.899044964	1.2200395	1.421531225	0.665339301	0.729055	1.009174547	1.20297449	0.953882555	0.53271862	0.664200699	1.104629951	1.271734767	0.895921486	1.285821764	0.839613844	0.948016246	0.581308246	0.916599422	1.124614872	0.610784939	0.695952486	1.002739371	1.307454565	1.062118617	0.681229756	0.79898252	0.793651095	0.941379254	1.152526603	0.916184984	0.282089869	0.973258547	1.082973947	0.917976375	0.840848883	0.806741439	0.966513381	0.637461501	0.63967438	0.665941897	0.920211681	0.682821347	1.208576432	1.674894983	0.850255622	1.003075432	1.490079086	0.897167391	1.140354415	0.583103238	1.305826408	0.97381044	0.346295418	1.05851476	1.221115159	0.894142011	1.076320916	1.235511775	0.713493627	1.019480939	0.832561187	0.670918368	1.056828758	1.053476786	1.049940728	0.661806869	0.666083735	1.485263757	0.818971839	0.707046789	0.964379108	1.275882106	0.512432604	0.778710798	1.196149716	1.061236056	1.034218354	1.120798985	0.846894426	0.409388314	1.200208626	0.88647481	0.671006867	0.37513643	0.933678285	0.739141317	1.085530761	1.050443283	1.273105755	0.607115951	0.806676741	0.771794553	0.56436799	1.197507629	1.275870623	1.280085909	0.347123081	1.090422873	0.625641026	-0.149867503	0.906147438	0.493543709	1.299772138	1.06651507	1.14381884	0.758390488	0.986839021	1.143450548	1.429945388	0.892864937	1.172614817	0.809168471	0.252562552	0.566658363	0.779673494	0.679399844	1.413187048	1.46124872	1.275664715	1.250986819	0.789568781	0.887538493	1.320602988	1.252138536	0.690764881	1.133104067	0.748021965	0.696732346	0.744920708	1.146339684	0.995898769	1.283695278	0.622448688	0.51435116	1.498794924	0.956639939	0.554321822	0.99032417	1.339238799	0.57689838	1.102144092	1.567242321	-1.979017246
MYC	1.032883052	0.9488596	1.719244064	2.088216216	0.857042252	1.004142084	2.09128602	0.607756601	1.246167028	0.122327088	1.630564548	1.830975088	0.396211974	0.457484027	1.457982551	0.842490667	2.074860424	1.200618829	1.05147437	0.88665186	2.138388872	0.840967205	0.791191778	1.648491841	1.63536641	1.154201164	1.07590156	0.643825714	1.056579928	0.719920413	1.741084308	0.792673172	0.745175306	1.042012435	0.595914562	0.587672626	1.294902151	1.56240779	0.277177023	0.563973151	0.640223165	0.860798002	1.150542666	1.166236993	1.972190468	1.110738896	0.326382494	0.95953595	0.330144675	0.706034746	0.878821995	1.375026282	0.399221099	1.1872187	1.0519027	0.865824935	0.792488909	0.441059851	0.085051016	0.406632911	0.92352185	1.931297077	1.667321299	2.576994176	0.532857048	1.86855879	0.965280346	1.093101654	1.46172066	0.826597148	1.110738896	1.602696575	1.187245343	0.818713371	1.307104497	0.465310058	0.390794018	1.078045311	0.585043386	2.342850467	0.367948108	1.20303853	1.516781562	0.639075281	0.765608966	0.831333614	2.406051141	1.010412361	1.26097407	0.562117766	0.81212207	0.890173352	0.110280968	1.772965009	0.153716218	1.110738896	0.859715959	0.664971574	0.357477656	1.612484014	0.070295995	-0.068054793	0.710117333	0.84563859	1.725447154	1.859478577	1.240994247	1.186211213	2.120215986	0.494598944	1.448295833	1.100763457	2.019426287	1.022446605	1.429282669	1.087625117	2.026108253	0.816982614	0.575254656	0.87950642	0.029197851	1.941170873	0.670551486	1.024464352	0.299836653	1.101411494	0.330106757	1.129227578	1.631882476	0.869447806	2.361443423	0.855176236	0.986458435	1.41930651	1.569806143	0.500237094	0.983546783	2.658331202	0.292387888	1.225755292	0.345531972	1.006146339	2.489291477
MYH11	-2.080388403	-0.495038994	-0.080523572	1.436554929	-1.202387907	-0.557271327	-1.711489351	-1.755054547	-1.152276806	-0.914700142	-0.923347538	-0.760640474	-0.717786715	-0.306086888	-0.250961348	-1.031121054	3.708191087	0.268454789	-0.486497582	-1.422368219	2.209786537	1.90178266	0.341524221	-0.639281869	0.769101432	0.616030171	-1.425411837	0.068963194	2.571272577	-2.375330907	-0.917926462	-0.048600025	6.755509938	-1.447818705	-1.728705634	-0.784990674	3.580670644	9.053974469	-0.194091146	-1.884818919	-1.523549885	-1.70188891	-1.791695569	-0.802963432	-0.415078849	-1.73259937	-2.038730861	-0.978664932	-1.085904278	-0.401974509	0.962934602	1.359391961	0.929624122	1.854656282	-2.179851979	-1.219801065	-1.593296534	-2.279189709	-1.064933634	-2.178370118	-1.058665235	1.802726229	-1.503082028	-1.153076149	0.380485013	0.698316582	-1.509901102	-2.147493009	-0.20223653	0.162473975	2.033641381	-1.508821604	0.196410395	-1.189249825	-2.169847636	-0.072012424	0.418122821	-0.457947998	-0.635239947	1.754585711	-1.906818853	0.161987802	0.323247018	-1.235758684	-1.642457414	-0.100461757	-1.739252835	-0.34571388	-1.554943485	-0.9647506	3.002707014	-2.283701557	-1.828101996	2.007684856	-2.158411612	-0.720765401	1.439480591	-1.574014164	-1.509484749	-2.262042465	-1.350714051	0.011688985	-1.658575137	-1.372250807	-2.051060058	0.454876947	-1.281731313	-0.937247139	-1.932188093	-0.88410661	-0.762388384	-0.113283381	1.941757956	-1.64202494	-0.038816534	-1.434939916	-1.529354546	0.444412767	-2.085334668	-1.747342991	0.321369582	1.291265077	1.473443359	-1.87003741	1.533861275	-1.155230756	-2.395596546	-1.110271093	1.019088713	-1.772269815	0.725459232	0.601992879	-1.831790885	-2.541715728	-0.772045958	0.53131417	1.083369467	1.386968194	1.890914407	7.182518777	-2.512306403	-1.70092144	1.429481075
