TCGA-3C-AALI	TCGA-A2-A04Y	TCGA-A2-A0CW	TCGA-A2-A0D4	TCGA-A2-A0EY	TCGA-A2-A0SV	TCGA-A2-A0SW	TCGA-A2-A0T3	TCGA-A2-A0YG	TCGA-A2-A0YH	TCGA-A2-A0YT	TCGA-A2-A1FW	TCGA-A2-A1FX	TCGA-A2-A1G4	TCGA-A2-A25B	TCGA-A2-A25C	TCGA-A2-A25E	TCGA-A2-A4S3	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A7-A2KD	TCGA-A7-A6VX	TCGA-A8-A06N	TCGA-A8-A06R	TCGA-A8-A06X	TCGA-A8-A06Z	TCGA-A8-A075	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A07W	TCGA-A8-A081	TCGA-A8-A082	TCGA-A8-A08G	TCGA-A8-A08P	TCGA-A8-A095	TCGA-A8-A09C	TCGA-A8-A09I	TCGA-A8-A09M	TCGA-A8-A09R	TCGA-A8-A09W	TCGA-A8-A09Z	TCGA-AC-A2BM	TCGA-AN-A0AJ	TCGA-AN-A0AK	TCGA-AN-A0AM	TCGA-AN-A0FF	TCGA-AN-A0FY	TCGA-AO-A03N	TCGA-AO-A03O	TCGA-AO-A03P	TCGA-AO-A0J3	TCGA-AO-A0J7	TCGA-AO-A0JD	TCGA-AO-A0JM	TCGA-AO-A1KP	TCGA-AO-A1KS	TCGA-AO-A1KT	TCGA-AR-A0TQ	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TY	TCGA-AR-A0U2	TCGA-AR-A1AW	TCGA-AR-A24K	TCGA-AR-A24N	TCGA-AR-A24R	TCGA-AR-A24S	TCGA-AR-A24Z	TCGA-AR-A250	TCGA-AR-A2LK	TCGA-B6-A0IB	TCGA-B6-A0RL	TCGA-BH-A0AU	TCGA-BH-A0BF	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C3	TCGA-BH-A0C7	TCGA-BH-A0HU	TCGA-BH-A0HW	TCGA-BH-A0HY	TCGA-BH-A18L	TCGA-BH-A18U	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FD	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A202	TCGA-BH-A204	TCGA-BH-A209	TCGA-C8-A12M	TCGA-C8-A12U	TCGA-C8-A12W	TCGA-C8-A130	TCGA-C8-A1HG	TCGA-C8-A1HL	TCGA-C8-A1HM	TCGA-C8-A1HN	TCGA-C8-A26V	TCGA-C8-A26W	TCGA-C8-A274	TCGA-C8-A27A	TCGA-C8-A3M8	TCGA-C8-A8HQ	TCGA-D8-A13Y	TCGA-D8-A1J8	TCGA-D8-A1J9	TCGA-D8-A1JC	TCGA-D8-A1JD	TCGA-D8-A1JE	TCGA-D8-A1JI	TCGA-D8-A1JJ	TCGA-D8-A1JT	TCGA-D8-A1X5	TCGA-D8-A1X6	TCGA-D8-A1X7	TCGA-D8-A1XF	TCGA-D8-A1XL	TCGA-D8-A1XR	TCGA-D8-A1XZ	TCGA-D8-A1Y1	TCGA-D8-A1Y2	TCGA-D8-A1Y3	TCGA-D8-A27N	TCGA-D8-A27R	TCGA-D8-A27W	TCGA-E2-A109	TCGA-E2-A10C	TCGA-E2-A14O	TCGA-E2-A155	TCGA-E2-A15A	TCGA-E2-A15K	TCGA-E2-A15S	TCGA-E2-A15T	TCGA-E2-A1L7	TCGA-E2-A56Z	TCGA-E2-A9RU	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NI	TCGA-E9-A1R4	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RE	TCGA-E9-A1RG	TCGA-E9-A226	TCGA-E9-A228	TCGA-E9-A22A	TCGA-E9-A22D	TCGA-E9-A22E	TCGA-E9-A22H	TCGA-E9-A249	TCGA-E9-A2JS	TCGA-E9-A3HO	TCGA-E9-A54Y	TCGA-E9-A5UO	TCGA-EW-A1OX	TCGA-EW-A1OY	TCGA-EW-A1OZ	TCGA-EW-A1P0	TCGA-EW-A2FW	TCGA-GM-A2DO	TCGA-LL-A5YM	TCGA-S3-AA17	TCGA-Z7-A8R6
ATM	3.04531897	2.654618444	2.091055782	1.113890762	1.723250902	2.260027025	2.328338067	1.838860386	1.89397375	1.757341358	1.517086919	2.10279005	1.767488635	1.807145875	2.286012086	2.197476119	1.475798936	2.191663397	1.859069713	2.621065166	2.929700093	2.879181569	1.203037557	2.190403109	2.007251744	0.904028333	2.414383308	1.724068594	1.489600731	1.591773151	2.366519064	2.326618026	2.173980434	1.344304447	1.559369236	2.424139633	1.707530351	2.051761732	2.068540935	2.723289656	3.065743902	1.996974367	2.067331602	1.932505999	2.176706033	3.152224061	2.367399697	1.511903584	1.771689258	2.110409656	-0.597460062	2.376232944	1.66554288	1.987220555	1.039669897	1.941615127	1.350200992	2.22567901	2.476070302	2.194896432	2.139149631	0.913125614	2.522903089	2.619665041	2.88836885	1.869083556	2.644121579	1.436465986	0.867075837	1.887109327	1.178932428	1.901017037	1.61418014	2.751372319	2.054284078	2.913996519	1.826278441	2.352317921	0.868154562	1.881038558	0.927404181	1.474835862	2.096866407	1.234399464	2.044040958	1.683516471	2.836433903	1.867030652	2.299682867	2.752907121	2.27460584	2.093284806	2.242929671	2.192940753	2.263694138	1.518804933	1.26993293	1.572595856	2.295371571	2.279869022	1.713381806	1.694663322	2.173205225	1.636738514	1.529381801	2.925324488	1.563107488	2.571854426	1.328163392	0.61317322	2.086010671	2.842801907	1.354411726	1.305903719	1.985863394	0.982910024	1.728497507	2.1205872	1.706106069	2.434501461	1.797764142	2.119616904	2.243733499	2.251209893	2.222320698	2.309887781	1.458307188	2.693665584	2.383789071	1.923659852	1.339041607	1.888278007	1.840116596	1.707936907	1.814686189	1.226036604	2.223404405	2.060077506	2.713015659	1.488908062	1.951951756	2.01190171	2.695279	2.12479995	2.891018245	1.697224239	1.506661058	2.43375765	2.609740095	1.92267163	2.262780806	1.447440767	2.133781556	2.467219527	-0.10856112	2.260715306	2.485917689	1.292904418	1.742221534	2.017119907	2.204348426	3.160082523	1.676592303	3.642031779	2.211737131	3.812929578	2.251806585
BAK1	0.593753965	0.777834359	0.563008676	0.380255378	0.489243281	0.442594492	0.434612644	1.285668498	0.588971415	0.590168251	0.987109422	0.512632054	0.855979045	0.174580446	1.007638243	1.419731409	0.917562962	1.467001656	0.284692573	0.397363585	0.92584107	0.683732095	0.87149542	0.414040654	0.624808414	0.981977063	0.732677523	0.940464914	1.026266867	0.258741329	0.766054397	0.899976135	0.521053455	0.525567637	1.902242087	0.35617722	0.532148072	0.421001426	0.446307196	0.422233613	0.541549979	0.039014423	0.997406688	1.08083703	0.855398529	0.132806198	1.096497714	0.595749795	1.17320527	1.13908053	0.379910738	0.376516769	0.534478434	1.54564254	1.503470785	0.742189021	1.008144913	0.680919879	0.652068314	0.731773755	0.557710976	1.774155147	0.545678036	0.244313422	0.737696541	0.766604512	0.855417898	-0.008049034	1.040790142	0.799971188	0.431751037	0.365832253	0.778270927	0.597075296	0.475021557	0.484278795	0.415937229	0.63766261	0.801866281	0.366197325	1.294927151	0.383780606	1.495178083	0.714884619	0.445444805	0.604134795	1.208928945	0.86560833	1.106898163	0.908388566	1.272733026	1.026917948	0.445883523	0.502941812	1.309900699	0.935285198	1.397979968	1.075552318	0.779422302	1.425761785	0.6055171	1.67342603	0.923427589	0.374864996	0.762967919	0.758084845	0.394240145	0.524896131	0.351578927	0.532942752	0.913812685	0.303756212	1.253572846	0.818335466	0.65355968	2.266871142	0.602828788	1.211843113	0.755070888	0.796852446	1.19582774	0.557555026	1.112119666	0.834141532	0.875747234	0.378208888	0.085477885	0.832620387	1.016221998	1.114471842	1.103400913	0.796730869	0.432459925	0.407652975	0.768034374	0.680464558	0.979056865	1.092044723	0.706102595	0.367646938	0.78474756	0.911197698	0.770342415	0.664155908	0.249037046	0.713947409	0.404252366	0.615480338	0.971006631	0.758329986	0.824736517	1.055869696	0.592738175	0.648511734	0.310514239	1.437931831	1.153547511	1.170672171	1.172690851	0.815287494	1.328982105	0.694815509	0.840506437	0.450306748	1.094578604	0.398072875	1.679462058
BAP1	-1.345791902	-0.671942325	-0.736680104	-0.942947835	-1.092639469	-0.729718579	-0.720598741	-1.182714098	-1.020213372	-0.96312365	-0.766043895	-0.858280556	-0.723171995	-1.40197735	-0.959517099	-1.321301922	-1.217972435	-1.335093173	-0.756625035	-1.006862075	-0.639432379	-1.662415656	-1.32102663	-0.736148736	-0.841149681	-0.820744048	-0.946659663	-1.258047415	-0.996577918	-1.027246779	-0.704689756	-0.839705698	-0.739522673	-0.847763443	-1.250797156	-0.32403887	-0.768194554	-0.519535022	-0.802010184	-0.678404119	-0.601851749	-1.192594223	-0.57455269	-1.299543852	-1.031066708	-0.533372764	-1.013046623	-1.020859222	-0.594811934	-0.402251273	-0.578225416	-0.686673839	-0.612862081	-1.236986171	-1.505981228	-0.915887643	-1.321572372	-0.784542798	-0.653473384	-0.656871472	-1.189772855	-1.992882833	-1.144517723	-1.012803295	-1.237936233	-0.477242534	-0.851665834	-0.984198971	-1.081969614	-0.789396209	-0.933386112	-0.870563824	-0.996577918	-0.669572343	-0.7690884	-0.996577918	-1.171077008	-0.829626276	-0.619130002	-0.511142524	-1.669737615	-0.726978401	-1.256480743	-1.15808263	-1.251439828	-1.086768477	-1.046000722	-1.035461516	-1.553604337	-1.077802395	-0.548833145	-0.858226053	-0.306091467	-1.112355542	-0.996577918	-1.079540647	-0.941781199	-0.932099909	-0.784189833	-0.633924383	-1.262763509	-1.567073307	-1.074120142	-0.521951079	-0.809890038	-1.307676385	-0.180021135	-1.227562465	-1.499335663	-1.012803295	-1.058111924	-0.758180314	-0.975963997	-1.164690699	-1.008913449	-0.982798841	-1.188214958	-1.379951534	-0.784782807	-0.830796737	-0.794518736	-0.658476172	-0.701698308	-1.03496408	-0.585466022	-0.881032409	-1.06401595	-1.143932421	-0.545861354	-1.297391326	-0.840487917	-0.484117625	-0.918019508	-1.199682395	-0.145603568	-0.386507849	-0.77889295	-0.843677979	-1.008513847	-0.91099782	-1.401291939	-1.064710117	-0.857252546	-1.069770941	-1.033246771	-1.211608052	-1.165866197	-1.34481595	-1.045042295	-0.938579321	-1.1057009	-0.829016313	-1.119491326	-1.085470783	-1.092865744	-0.613346353	-0.527437435	-0.647481858	-0.998396017	-1.156139535	-1.270320573	-0.623893005	-0.595897508	-0.786983128	-1.008997643	-1.358789661	-1.352120977
BAX	1.269857746	1.274577085	1.035395968	0.900139434	1.024356672	1.00859291	0.957966636	0.915756545	1.264729253	1.60843498	1.360377279	1.129937682	1.673455733	1.345269731	1.152138922	1.368857625	1.230048916	1.126692861	0.881366522	1.2692229	0.897588261	1.222992666	1.183169077	0.882633734	0.953075635	0.422695758	0.814748465	1.037164097	1.115426146	1.282026565	0.659228677	0.847149166	1.306303635	1.197475975	1.319862305	0.63760179	0.874061673	1.098370775	0.978612087	1.246087926	0.958843541	1.234677583	1.127369895	0.734459381	0.842472784	1.459474786	0.951083735	1.185544183	0.831293584	1.759185986	1.49574258	1.150040515	0.86153372	1.050445275	1.504686522	1.241026026	1.327569289	1.18861093	1.169711649	0.865216386	1.250528195	0.947221795	1.355274526	0.792392006	1.121001524	1.110220393	1.14540743	1.270548346	1.29408211	0.83951958	1.322961741	1.174356978	1.225372134	1.211150037	1.068928737	1.05097862	0.708453088	1.167984044	0.958911092	0.777184084	0.704701249	1.212559856	1.886570252	1.089299626	1.229224037	0.923910069	1.178230872	1.312966982	1.041947051	0.985480978	1.194102698	0.889576096	0.976623021	1.574269065	1.209829708	1.476481018	1.543229273	1.145141965	1.662791828	1.276690054	0.843275328	0.801570475	1.346880599	0.687718291	1.031934979	0.974093392	0.678065853	1.003226507	1.082048695	1.185322111	1.307073305	1.004138198	1.402522783	1.312547436	1.413025593	1.258871849	1.37690415	0.833078895	1.371805675	1.057357764	1.419440406	0.771234135	1.060406413	0.977786889	1.388506833	1.437074159	0.797458915	1.379995545	0.67079524	1.656322763	2.192119228	0.96519763	1.193763869	1.762685933	0.670244	0.833062595	1.148334071	1.20017669	1.009046839	1.023518002	0.845393821	0.960124903	1.021245492	1.196210907	0.964512485	1.29219778	1.027768125	1.039709263	0.758524246	1.212992942	1.353028501	1.109879668	1.011922445	1.406350041	1.371349846	1.004140401	1.389853179	1.07062623	1.095762766	1.061629653	1.156246363	1.362190808	0.994749317	1.21801075	1.115879042	1.300788959	1.430915461
BCL2	-0.147632418	0.048885493	0.527524535	0.178074816	-0.84115102	-0.909235476	-0.876313803	-0.330969948	-1.037162203	-0.902937581	-0.753034768	0.266639144	0.12882421	0.497099373	-0.531745937	-0.188058857	0.817909352	-0.572971358	1.087435093	-0.03086698	0.221590055	-0.167292807	-0.033883225	-1.009211479	-0.912192292	0.338276112	-1.098387454	-0.736056243	-0.02104332	-0.548272549	-0.643712003	0.124062046	-0.088132952	-0.972262749	-0.345191725	-0.570153592	-0.599304573	0.323105898	-0.410041569	-1.183153515	0.131195466	0.51163315	-0.766646192	-0.323326437	-0.509504425	0.342635321	0.943718777	-0.84445355	-0.535339803	1.681472875	1.245263367	-0.13321918	0.234314507	0.06495316	0.052302911	0.348897585	-0.732916166	-1.034952141	-0.590967523	-0.044867849	0.369914284	-1.038318001	-0.40182798	0.270339157	0.246306864	0.052302911	-0.357555301	0.00953743	-0.254758371	-0.287346069	1.581649222	0.817017504	-0.651090263	0.154641924	-0.489478685	-0.191857766	0.37976973	-0.079240448	-0.503413089	1.552341925	0.173143649	0.158352064	0.365437412	-0.788010714	-0.932755364	-0.686910804	0.264930345	-0.187785418	-0.527896192	-1.318511027	-0.353388086	-1.070204814	-0.701618307	0.348421582	-0.460305239	0.019374449	1.190710075	-1.181216205	-0.790404318	0.653843081	0.101812821	0.177590911	-0.43294841	-0.024744234	0.369266281	-0.146935981	1.028901833	-0.535252596	-1.199874013	-0.551275716	-0.40943754	0.110679499	-0.130003727	-1.187933936	-0.190546027	-0.568905342	0.186353736	-1.007546732	0.496392245	-0.188037395	0.516988189	0.843854248	-0.035378516	-0.238228283	-1.102359435	0.259790437	-1.121542827	0.34075412	-0.397394816	-0.261733494	-0.206383113	0.800668814	-0.28382006	0.381272265	0.815778122	-0.097680842	0.637748878	0.978822299	-1.51399454	0.245879838	-1.035423704	-0.15925541	-0.015055465	0.08707653	-0.954907007	-0.40367088	-0.709975408	0.067570573	1.274031831	-1.059829807	0.256025262	-0.512116396	-0.156935916	-0.132420027	-1.015788991	0.510977673	-0.193482165	0.698722013	0.44365785	-0.164770606	-1.064810286	-0.417823573	0.523382031	0.583228498	-0.072712486	0.912600486	-0.57131686
BCL2L1	-0.183870785	-0.406260117	-0.451691328	-0.348119569	-0.592748744	-0.383605139	-0.37367967	-0.527822544	-0.631011146	-0.341502977	-0.242312609	0.351218754	0.544047052	0.279538728	-0.044583957	0.193011029	-0.175817003	-0.340492075	-0.601581104	-0.030108857	-0.529824214	-0.170746674	-0.479113434	-0.741804309	-0.538375771	-0.415481188	-0.593942774	-0.571282637	-0.499891182	-0.413431559	-0.459639164	-0.600225021	-0.561112775	-0.52864507	-0.368964525	-0.311754174	-0.525877705	-0.291474078	-0.590473608	-0.748024408	-0.317673243	-0.330476853	-0.284967693	-0.381652868	-0.698863521	-0.379071834	-0.644345099	0.09469193	-0.385018611	-0.412525156	-0.07370419	-0.575658246	-0.119353342	-0.347933036	-0.225846974	-0.215979256	-0.192659803	-0.687072292	-0.216209996	-0.476985726	-0.390228273	-0.089875269	-0.2755113	-0.452570118	-0.123834087	-0.536939259	-0.201943658	-0.468117796	-0.064362291	-0.709866056	-0.334152686	-0.440916876	-0.090132007	-0.410073922	-0.329696032	-0.454058373	-0.659066341	-0.545368047	-0.577745512	-0.211128695	-0.581575513	-0.438336274	-0.093156037	-0.339270487	-0.363154483	-0.172045895	-0.202957471	-0.169610137	-0.558833188	-0.49174689	0.016712179	-0.299114061	-0.279825799	-0.302259697	-0.226630227	-0.342675494	-0.161980514	-0.236052708	-0.223104382	0.139205182	-0.437059272	-0.285356135	-0.461155965	-0.21783665	-0.27148918	-0.220428392	-0.50358518	-0.433296566	-0.44264804	-0.238898628	0.066391026	-0.199521824	-0.018871765	-0.229709349	0.395039928	-0.059246044	0.134089659	-0.312724898	-0.516752188	-0.32238379	-0.698122822	-0.440637917	-0.469232144	-0.500137883	-0.093801502	-0.425433796	-0.483460422	-0.670156378	-0.446112394	-0.221048881	0.236531756	-0.121941385	0.081697515	-0.092606468	-0.430286634	-0.381160544	-0.26051183	-0.480267606	-0.208495046	-0.202848601	-0.370976802	-0.322880054	-0.315595691	-0.465778252	-0.462293257	0.38218082	0.027343593	-0.55557571	-0.430365979	-0.274532002	-0.37354954	-0.487858856	-0.578131793	-0.402258148	-0.035741267	-0.202559506	-0.297787264	-0.666433991	-0.347551609	-0.027564581	-0.351822679	0.103099816	-0.177059048	-0.571103649	-0.348037633	-0.32013813	-0.121146584
BCL2L11	0.732641891	0.356250187	1.072340031	0.881114837	-0.114624351	0.619626822	0.588807017	0.434387832	0.485753827	-0.042064802	0.411621618	0.773498084	1.831620773	0.156616508	0.660012967	0.234980273	0.854202283	0.325586243	1.925573107	0.603769077	0.902351532	1.676836741	0.982345867	-0.270515144	0.009707597	1.075041918	-0.11947785	-0.480070128	0.437362008	0.043283736	0.359035595	-0.165511604	0.750043492	0.476404277	0.55376413	0.977590762	0.070422442	0.533720882	-0.929856952	0.308980934	0.371485925	1.497000589	1.230363767	0.253454072	0.070074584	0.512976215	1.098406732	1.424554371	1.424770282	1.868140477	2.706835817	0.327017739	2.292761844	0.161288539	0.256942604	1.664909392	0.189544578	-0.609230273	0.225188713	1.213436632	0.16798075	-0.026516697	0.383809953	1.587728736	1.532598876	0.295640154	1.156949148	0.175404349	0.893617343	0.583183795	0.758934219	1.509572603	0.630503757	1.14060118	0.116662988	0.522535415	0.432873265	0.716087126	1.156516121	0.803735145	0.279687856	1.141928588	0.42813342	0.111621011	0.323500844	0.391513511	0.521633256	1.040951495	0.225697438	0.621981026	1.105753201	0.92148071	1.302362301	0.638547239	0.456596535	1.172333409	1.51345242	-0.130983019	0.430630866	1.583332464	0.280204917	0.382107748	0.064747428	0.163589968	1.149496777	-0.085855607	0.644677889	0.025928475	0.264850232	0.436639811	0.601453148	0.24436167	-0.038199123	1.161138587	1.091073526	0.071758744	1.013835818	-0.268365697	0.759446337	0.870013361	-0.120802099	1.256960453	0.522745127	0.608451014	1.526999852	0.71612771	-0.378968919	0.108012411	0.894414237	0.304272434	2.204746933	1.502396694	1.641039625	0.067041363	0.900099077	0.963275976	1.405146493	1.31777424	1.166407313	0.539204711	0.612354481	0.391963799	-0.132260633	0.827155893	0.341704056	0.16013365	0.025628407	0.253366286	1.170582918	0.558256167	0.663543002	0.569679016	0.784907035	0.646528728	-0.584654801	0.61007673	-0.039265465	1.087022901	0.475597336	0.255657199	-0.618276263	1.168191871	0.550728372	0.70419468	1.209235766	2.638249897	1.28964665
BECN1	-0.878995111	-0.678784945	-0.636281106	-0.794028251	-0.588065983	-0.69620535	-0.712424082	-0.919995403	-0.722744067	-0.593494803	-1.164361212	-0.982681719	-0.633621934	-0.956075774	-0.748728246	-0.520856173	-0.647222393	-0.644400654	-0.593749277	-0.602143323	-0.525399904	-0.783348784	-0.34549294	-1.262633541	-0.660269193	-0.726224603	-0.676186784	-0.513002614	-0.460685119	-0.702944608	-0.673734698	-0.922148691	-0.720732977	-0.70433836	-0.164150773	-0.580308619	-0.672346415	-0.521372547	-0.604276446	-1.028671715	-0.576669337	-0.618603974	-0.573718567	0.14632791	-0.755109835	-0.712113113	-0.79801849	-0.626358148	-0.654165739	-0.460484112	-0.673893586	-0.749567501	-0.616077949	-0.856200555	-1.130641384	-0.6487283	-0.759442139	-1.104393743	-0.60392763	-0.59648052	-0.569679041	-0.086465342	-0.793279107	-0.793790568	-0.871100524	-1.005366951	-0.627717996	-0.755041052	-0.725432253	-0.73761746	-0.60230187	-0.349850216	-0.990422782	-0.498556758	-0.582325418	-0.535640856	-0.661628749	-0.641380337	-0.727053263	-0.524548277	-0.659922094	-0.698205892	-1.771993581	-0.704008453	-0.575124035	-0.70119334	-0.709415569	-0.56366545	-0.70496278	-0.748571611	-0.590659712	-1.05832609	-0.706910506	-0.620614135	-0.57335316	-0.355617579	-0.6661855	-0.944232906	-0.736542921	-0.815647159	-0.237077653	-0.457761008	-0.66983606	-0.683214605	-0.479171808	-0.925194824	-0.697503982	-0.738517649	-0.821977038	-0.426766011	-0.58095857	-0.763978262	-0.873972982	-1.195446909	-0.553624171	-1.032552024	-0.839651602	-0.465655335	-0.815676725	-0.722423806	-1.019208686	-0.815887878	-0.53533405	-0.450008606	-0.481980937	-0.789184083	-0.613670404	-0.688720815	-0.377483949	-0.61736223	-1.44141887	-0.517697983	-0.67185526	-0.78198076	-0.536078838	-0.614291291	-0.51374031	-0.971302191	-0.937014598	-0.89861815	-0.602854284	-0.640563922	-0.53721774	-0.651794344	-1.097405309	-0.714822261	-0.601613294	-0.730204277	-0.514785678	-0.557738721	-0.690880766	-0.573920012	-0.797399618	-0.587575289	-1.124835681	-0.592462615	-0.371270248	-0.525951679	-0.828395253	-0.436862997	-0.535982833	-0.526169728	-0.31481423	-0.437786092	-0.915619546	-1.046374	-0.927110596
BID	0.963939503	0.474153819	0.455866839	0.424962772	0.458799071	0.416024668	0.354117132	1.189522886	0.498957184	0.305358178	0.863592172	1.038212483	0.467434695	0.711898668	0.662660164	0.830951325	0.784400787	0.921216985	0.190729605	0.706395023	0.384055185	0.922700832	0.64477312	0.237364266	0.58268655	0.245523837	0.420803847	0.627749607	0.813874509	0.299673753	0.238427104	0.19927512	0.486806717	0.394543265	1.277713511	0.527341711	0.419081389	0.535544708	0.182969229	0.281194958	0.450566033	0.738030708	0.529877643	0.518512821	0.297216525	0.509616482	0.343073125	0.75438087	0.429833345	0.689999015	0.716961797	0.326453667	0.71124611	1.230367342	1.199398564	0.547807914	0.614379162	0.578303909	0.619077224	0.512150419	0.769340977	1.67007886	1.046011138	0.296903877	0.470604294	0.598597021	0.723387166	0.332543266	0.727499759	0.224264268	0.583277126	0.554020645	0.693792716	0.459591288	0.517427421	0.577192418	0.342769226	0.516686461	0.325289962	0.585652197	1.301398692	1.134295438	1.496168078	0.555593049	0.537650573	0.450505396	0.694628109	0.631850857	0.584903606	0.580914328	0.689583227	0.285654656	0.481079562	0.664508046	0.920456171	0.717937135	0.813876167	0.605472643	0.426687396	0.369342719	0.43646109	1.093161899	0.588395579	0.457322688	0.514531458	0.583045076	0.455436169	0.304784585	0.338662067	0.398150473	0.609673625	0.3689912	0.277972256	0.507124073	0.555950984	1.152033318	0.600133791	1.084286361	0.564073574	0.354754115	0.844000087	0.527890824	0.602803386	0.550428158	0.596258434	0.73548906	0.828733257	0.972982073	0.588023754	1.259855181	1.051197253	0.581334363	0.598633348	0.853881154	0.551543301	0.31599425	0.588287371	0.493071893	0.872464347	0.293728612	0.696301319	0.627580758	0.52839861	0.734018582	0.259923125	0.600013058	0.440127545	0.669868426	0.531707836	0.744657907	0.557426945	0.784587854	0.552276133	0.553229912	0.742574579	0.595594469	0.548163476	0.670974094	0.937952752	0.811142651	0.801826505	0.711373172	0.406110727	0.462217373	0.506936897	0.596482282	0.567878396
BIRC2	0.196623027	0.380906237	0.485016886	0.207781249	0.267146077	0.353815985	0.316710551	-0.002528299	0.097570613	0.293876277	0.03084554	0.088889641	0.034367026	0.478997846	0.432486965	0.247428612	0.291752114	0.199246888	0.117552788	0.339892892	0.258755638	-0.192578614	0.05928152	0.104659065	0.247899132	0.395559789	0.387997052	0.304462293	0.189651534	0.252382674	0.404147578	0.396706521	0.191251096	0.122428223	0.215754251	0.181726775	0.451777395	0.404762395	0.476571046	0.237988809	0.634508912	0.0444931	0.039257488	0.240803472	0.129422956	0.363143564	0.307560705	0.1220261	0.059333517	0.337465628	0.525038562	0.457206015	0.240119175	0.053677611	0.329968139	0.198741412	0.146502668	0.179515612	0.328812037	0.111105602	0.158973865	0.216664142	-0.374729172	0.103939113	0.15234519	0.105800269	0.312762275	-0.141405025	0.501372697	0.21930056	0.280701619	0.474766714	-0.016914063	0.221957044	0.503436589	0.518079549	0.002401307	0.250867952	0.466587931	0.62976989	0.173676384	0.003082251	-0.528796723	0.303224237	0.053167033	0.124390704	0.058119689	0.386957061	-0.220274542	0.282659809	0.834237563	0.419549229	0.111831055	0.089444714	0.260711801	0.118215684	0.025626406	0.204558683	0.353813329	0.497829573	0.264075101	0.012460608	0.127657666	0.245375806	0.309163578	0.014490219	0.071082504	0.362329644	-0.034416752	0.311581637	0.351573022	0.557251154	0.207952853	-0.262277222	0.949502246	-0.275637447	0.13117129	0.313463583	0.19321633	0.263690155	0.67198245	0.548881266	0.434313692	-0.225450542	0.678671682	0.402365508	0.001389463	0.192426966	0.469047351	-0.165415543	-0.462792458	0.612871555	0.402244613	-0.072721522	0.420411598	0.213842035	0.149399127	0.22401833	-0.083050681	0.000359899	0.08137616	0.135913523	0.535414569	0.106675375	0.829873778	0.477530448	0.384726036	0.44648693	0.520338737	0.244520877	0.444057447	0.104071322	0.099214018	0.426563794	0.237611673	0.091797118	0.689014102	0.289726786	0.621403892	0.282868473	0.32922696	0.71809608	0.27813772	0.544164464	0.278453438	-0.369492636	-0.270675165
BRAF	1.738277216	0.858175732	1.496518015	2.622312401	0.765951774	1.216756725	1.356253693	0.5563358	1.865785606	3.952028306	0.663768283	1.630510964	2.445808967	2.322568507	1.584203265	0.087773166	1.190674958	1.355010987	2.744400024	1.41746805	1.631088746	1.602980381	2.052150201	0.844703638	1.070613913	2.620529587	1.040439196	0.783264243	1.085267717	1.918185806	1.74833639	2.151486542	1.96712585	0.669760042	0.573076621	1.314867134	1.135493061	2.068837551	1.788776179	0.505051334	2.59314739	1.67370425	1.580547449	1.053357329	0.912390935	1.191995889	1.015427099	0.830680734	1.685865079	2.286023511	2.556172804	1.346380457	1.650117491	0.290174632	0.80355658	1.613715051	2.074600521	0.261186718	1.504913353	1.37167282	0.385003709	0.669992631	1.265869579	1.756459937	1.654972666	1.943712004	1.421744416	1.80541088	1.327530538	1.347817891	1.524855918	1.616108617	0.333991005	1.271116688	1.221296613	1.057458472	0.779108489	2.15061091	1.700469048	2.544027834	0.25227229	1.124389427	0.780908381	0.853756922	1.881467818	1.22058715	1.022510248	1.741247068	1.1120809	1.418633726	2.814200682	1.15197276	2.626563476	1.948874833	1.085627311	0.791374263	1.030913603	1.034423771	1.581611572	1.800511412	0.948933278	0.16869202	0.997138939	2.011973447	2.848536424	2.581760614	1.882567117	2.150242251	0.882901103	2.008775487	1.751547878	1.305965303	2.404042348	0.275405095	2.74565007	0.8457243	1.488846814	0.368491876	1.626661248	2.014830841	0.722055844	2.765085834	1.831151075	0.901689968	2.223948494	0.742750068	0.917869258	0.816650023	1.218237431	0.741778267	1.767589606	2.841697501	1.618982413	1.127406753	2.650857689	2.126509972	1.031522474	1.740464296	2.59041475	0.698255391	0.959956944	1.118198649	0.759333642	1.895787962	1.39362401	1.588979845	1.439886403	0.642734388	1.744773945	1.40763222	1.356341534	1.333519582	1.446014013	0.811068685	1.6378614	1.37253487	1.588091342	1.449062927	1.145799972	1.638696903	1.284780813	2.098730624	1.830915375	1.30260602	1.892722343	3.027811098	2.440016103
